order_id,customer_id,order_date,city,gender,acquisition_channel,device,payment_method,shipping_method,shipping_fee,tax_rate,order_status,product_id,product_category,product_brand,unit_price,quantity,discount_amount,coupon_code,line_subtotal,line_net,order_items,order_gross,order_discount,order_net_before_tax_ship,order_tax,order_total
O0002924,C00347,2025-01-09,Ismailia,Female,Social,Android,Cash,Express,55,0.147,Delivered,P00113,Toys,Brand_FAS_3,1048.3,1,0.0,,1048.3,1048.3,2,1153.0,0.0,1153.0,169.49,1377.49
O0000713,C00653,2024-04-03,Suez,Male,Paid Search,Android,Bank Transfer,Pickup,0,0.108,Delivered,P00220,Garden,Brand_SPO_3,952.42,3,96.82,BUNDLE5,2857.26,2760.44,3,6803.1,269.29,6533.81,705.65,7239.46
O0002079,C00509,2024-09-21,Tanta,Male,Paid Search,Android,Card,Pickup,0,0.16,Delivered,P00016,Office,Brand_AUT_2,1210.45,1,111.43,BUNDLE5,1210.45,1099.02,4,5844.59,929.69,4914.9,786.38,5701.28
O0001306,C01004,2024-06-15,Port Said,Female,Social,iOS,Card,Standard,25,0.128,Delivered,P00155,Books,Brand_GAR_2,253.27,3,0.0,,759.81,759.81,1,759.81,0.0,759.81,97.26,882.07
O0004553,C00618,2025-08-16,Tanta,Female,Social,Android,Cash,Pickup,0,0.123,Delivered,P00078,Beauty,Brand_BOO_1,1207.0,2,246.44,BUNDLE5,2414.0,2167.56,5,10576.13,1280.06,9296.07,1143.42,10439.49
O0005135,C01179,2025-11-03,Port Said,Female,Paid Search,Android,Card,Pickup,0,0.157,Canceled,P00090,Office,Brand_HOM_1,226.86,2,83.51,BUNDLE5,453.72,370.21,4,3315.24,519.7,2795.54,438.9,3234.44
O0004625,C00351,2025-08-25,Luxor,Male,Paid Search,Android,Cash,Standard,25,0.157,Delivered,P00159,Toys,Brand_SPO_2,587.31,1,0.0,,587.31,587.31,3,4912.26,0.0,4912.26,771.22,5708.48
O0001030,C00083,2024-05-12,Aswan,Male,Organic,iOS,Card,Standard,25,0.108,Returned,P00017,Toys,Brand_GRO_3,711.72,2,0.0,,1423.44,1423.44,4,6056.96,0.0,6056.96,654.15,6736.11
O0001652,C00615,2024-07-30,Cairo,Male,Marketplace,Android,Card,Standard,25,0.148,Delivered,P00079,Toys,Brand_FAS_2,1173.63,1,49.8,VIP20,1173.63,1123.83,4,7426.93,985.92,6441.01,953.27,7419.28
O0005677,C00230,2026-01-15,Tanta,Male,Paid Search,Android,Card,Standard,25,0.126,Delivered,P00127,Electronics,Brand_PET_3,1420.12,3,279.21,BUNDLE5,4260.36,3981.15,3,7439.32,610.7,6828.62,860.41,7714.03
O0003851,C00513,2025-05-09,Port Said,Female,Organic,iOS,Cash,Pickup,0,0.154,Delivered,P00109,Books,Brand_HOM_3,956.72,1,0.0,FREESHIP,956.72,956.72,4,4591.04,0.0,4591.04,707.02,5298.06
O0001170,C00956,2024-05-29,Giza,Female,Email,Android,Wallet,Standard,25,0.14,Delivered,P00028,Office,Brand_SPO_3,630.61,1,0.0,,630.61,630.61,5,8018.93,0.0,8018.93,1122.65,9166.58
O0001618,C00235,2024-07-25,Luxor,Male,Marketplace,iOS,Card,Standard,25,0.133,Delivered,P00175,Automotive,Brand_AUT_2,38.21,3,0.0,,114.63,114.63,5,6077.66,0.0,6077.66,808.33,6910.99
O0004481,C01008,2025-08-08,Alexandria,Female,Organic,iOS,Cash,Standard,25,0.115,Delivered,P00035,Garden,Brand_GRO_3,370.26,2,0.0,,740.52,740.52,3,1843.91,0.0,1843.91,212.05,2080.96
O0004328,C01093,2025-07-19,Zagazig,Male,Organic,Android,Card,Express,55,0.141,Delivered,P00009,Beauty,Brand_TOY_2,958.28,1,0.0,,958.28,958.28,4,2205.4,0.0,2205.4,310.96,2571.36
O0002618,C01043,2024-12-01,Mansoura,Female,Paid Search,Android,Cash,Standard,25,0.139,Delivered,P00101,Office,Brand_FAS_3,1376.2,3,0.0,,4128.6,4128.6,4,7922.27,0.0,7922.27,1101.2,9048.47
O0003878,C00260,2025-05-14,Tanta,Male,Organic,Android,Card,Standard,25,0.131,Delivered,P00016,Office,Brand_AUT_2,1210.45,2,0.0,,2420.9,2420.9,2,2728.6,0.0,2728.6,357.45,3111.05
O0003318,C00994,2025-02-28,Tanta,Male,Organic,Android,Card,Standard,25,0.144,Delivered,P00048,Garden,Brand_SPO_1,247.35,2,39.59,VIP20,494.7,455.11,1,494.7,39.59,455.11,65.54,545.65
O0000940,C00984,2024-05-01,Tanta,Male,Paid Search,iOS,Card,Standard,25,0.16,Delivered,P00139,Sports,Brand_HOM_1,748.39,2,0.0,,1496.78,1496.78,5,6885.25,0.0,6885.25,1101.64,8011.89
O0000885,C00562,2024-04-25,Suez,Male,Organic,iOS,Cash,Standard,25,0.148,Delivered,P00177,Automotive,Brand_ELE_2,1241.59,3,0.0,,3724.77,3724.77,5,11325.25,0.0,11325.25,1676.14,13026.39
O0004719,C00686,2025-09-06,Mansoura,Female,Organic,Android,Bank Transfer,Standard,25,0.153,Processing,P00186,Books,Brand_TOY_1,1321.22,2,0.0,,2642.44,2642.44,5,10792.25,0.0,10792.25,1651.21,12468.46
O0002380,C00319,2024-11-02,Port Said,Male,Paid Search,Web,Wallet,Standard,25,0.123,Returned,P00216,Fashion,Brand_HOM_2,318.64,3,29.88,RAMADAN15,955.92,926.04,5,3338.75,344.36,2994.39,368.31,3387.7
O0004828,C00302,2025-09-22,Ismailia,Female,Email,iOS,Card,Standard,25,0.124,Delivered,P00036,Electronics,Brand_HOM_3,1124.1,3,621.77,WELCOME10,3372.3,2750.53,3,3995.39,665.89,3329.5,412.86,3767.36
O0001200,C00986,2024-06-01,Zagazig,Male,Paid Search,Web,Card,Express,55,0.101,Canceled,P00063,Sports,Brand_AUT_1,370.38,3,0.0,,1111.14,1111.14,5,8942.51,0.0,8942.51,903.19,9900.7
O0002156,C00359,2024-09-29,Aswan,Male,Paid Search,Android,Cash,Standard,25,0.108,Delivered,P00082,Books,Brand_OFF_3,219.14,2,0.0,,438.28,438.28,5,3947.83,0.0,3947.83,426.37,4399.2
O0000679,C00126,2024-03-29,Suez,Male,Marketplace,Web,Card,Standard,25,0.145,Delivered,P00215,Automotive,Brand_BOO_1,79.42,3,0.0,,238.26,238.26,5,5136.72,98.8,5037.92,730.5,5793.42
O0004667,C01178,2025-08-30,Suez,Female,Paid Search,Android,Card,Standard,25,0.153,Delivered,P00183,Books,Brand_FAS_3,1176.32,2,255.15,WELCOME10,2352.64,2097.49,3,2596.19,299.25,2296.94,351.43,2673.37
O0001284,C00330,2024-06-12,Port Said,Male,Organic,iOS,Bank Transfer,Standard,25,0.101,Delivered,P00194,Sports,Brand_HOM_2,1347.61,3,0.0,,4042.83,4042.83,3,4804.56,0.0,4804.56,485.26,5314.82
O0004424,C00534,2025-08-01,Zagazig,Male,Marketplace,Android,Card,Standard,25,0.153,Delivered,P00178,Home,Brand_BEA_2,457.13,1,0.0,FREESHIP,457.13,457.13,5,7709.65,0.0,7709.65,1179.58,8914.23
O0002571,C00921,2024-11-24,Zagazig,Other,Referral,Tablet,Cash,Standard,25,0.154,Delivered,P00020,Books,Brand_GRO_2,181.53,1,0.0,,181.53,181.53,3,2088.01,0.0,2088.01,321.55,2434.56
O0004390,C00136,2025-07-27,Giza,Male,Email,iOS,Cash,Standard,25,0.134,Delivered,P00211,Fashion,Brand_HOM_1,1393.14,3,606.93,VIP20,4179.42,3572.49,4,10137.78,1431.97,8705.81,1166.58,9897.39
O0002565,C00896,2024-11-24,Alexandria,Male,Email,Android,Card,Standard,25,0.112,Delivered,P00156,Grocery,Brand_HOM_1,238.72,3,127.34,VIP20,716.16,588.82,2,4910.85,372.97,4537.88,508.24,5071.12
O0004292,C01141,2025-07-14,Mansoura,Male,Organic,Web,Wallet,Express,55,0.153,Processing,P00190,Fashion,Brand_ELE_1,1498.68,1,0.0,,1498.68,1498.68,5,5142.24,0.0,5142.24,786.76,5984.0
O0001351,C00382,2024-06-21,Ismailia,Female,Social,iOS,Wallet,Standard,25,0.101,Delivered,P00040,Grocery,Brand_GRO_1,899.76,1,145.4,,899.76,754.36,3,3257.79,145.4,3112.39,314.35,3451.74
O0000907,C00855,2024-04-27,Luxor,Female,Paid Search,Web,Card,Standard,25,0.133,Delivered,P00096,Fashion,Brand_GRO_3,504.69,1,29.57,VIP20,504.69,475.12,4,6709.99,657.63,6052.36,804.96,6882.32
O0001527,C00112,2024-07-14,Suez,Female,Paid Search,iOS,Card,Pickup,0,0.153,Delivered,P00070,Books,Brand_BOO_3,170.47,3,0.0,,511.41,511.41,3,8726.04,0.0,8726.04,1335.08,10061.12
O0004960,C00352,2025-10-11,Luxor,Female,Social,Android,Card,Standard,25,0.131,Delivered,P00074,Home,Brand_FAS_3,166.69,2,0.0,,333.38,333.38,5,8763.43,0.0,8763.43,1148.01,9936.44
O0004481,C01008,2025-08-08,Alexandria,Female,Organic,iOS,Cash,Standard,25,0.115,Delivered,P00139,Sports,Brand_HOM_1,748.39,1,0.0,,748.39,748.39,3,1843.91,0.0,1843.91,212.05,2080.96
O0001311,C00241,2024-06-16,Cairo,Male,Organic,Web,Card,Pickup,0,0.156,Delivered,P00074,Home,Brand_FAS_3,166.69,3,0.0,,500.07,500.07,2,1209.73,0.0,1209.73,188.72,1398.45
O0001717,C01197,2024-08-08,Ismailia,Female,Social,Android,Card,Standard,25,0.126,Canceled,P00148,Beauty,Brand_FAS_3,1013.42,1,0.0,,1013.42,1013.42,5,3683.15,0.0,3683.15,464.08,4172.23
O0003333,C01031,2025-03-01,Luxor,Female,Organic,Android,Card,Express,55,0.143,Delivered,P00188,Sports,Brand_HOM_3,1258.61,2,0.0,,2517.22,2517.22,3,4085.02,0.0,4085.02,584.16,4724.18
O0003260,C00604,2025-02-22,Zagazig,Female,Paid Search,Web,Cash,Standard,25,0.134,Canceled,P00196,Home,Brand_AUT_1,376.43,2,0.0,,752.86,752.86,3,3464.38,0.0,3464.38,464.23,3953.61
O0005603,C00027,2026-01-05,Port Said,Male,Email,Android,Card,Standard,25,0.137,Delivered,P00187,Home,Brand_BOO_1,440.18,2,0.0,FREESHIP,880.36,880.36,5,3922.74,0.0,3922.74,537.42,4485.16
O0002270,C01019,2024-10-17,Cairo,Female,Referral,Web,Wallet,Standard,25,0.111,Delivered,P00068,Sports,Brand_TOY_3,572.95,1,0.0,,572.95,572.95,4,3625.65,0.0,3625.65,402.45,4053.1
O0004753,C00299,2025-09-12,Suez,Female,Social,iOS,Wallet,Standard,25,0.131,Delivered,P00149,Office,Brand_ELE_1,513.78,2,0.0,,1027.56,1027.56,5,7550.16,0.0,7550.16,989.07,8564.23
O0002949,C01047,2025-01-12,Zagazig,Female,Email,Android,Cash,Pickup,0,0.102,Delivered,P00198,Home,Brand_HOM_2,1169.62,2,0.0,,2339.24,2339.24,4,8071.55,0.0,8071.55,823.3,8894.85
O0002623,C00299,2024-12-03,Luxor,Female,Email,Android,Wallet,Pickup,0,0.103,Delivered,P00177,Automotive,Brand_ELE_2,1241.59,2,0.0,,2483.18,2483.18,4,4745.26,0.0,4745.26,488.76,5234.02
O0005567,C00057,2026-01-02,Cairo,Male,Organic,Android,Wallet,Express,55,0.124,Delivered,P00059,Automotive,Brand_ELE_3,1315.01,1,203.57,,1315.01,1111.44,5,5553.84,203.57,5350.27,663.43,6068.7
O0000506,C00111,2024-03-09,Port Said,Male,Organic,Web,Wallet,Pickup,0,0.12,Delivered,P00163,Sports,Brand_PET_2,1174.85,2,0.0,,2349.7,2349.7,5,8650.67,0.0,8650.67,1038.08,9688.75
O0002325,C00773,2024-10-25,Cairo,Female,Organic,Android,Cash,Standard,25,0.101,Returned,P00106,Office,Brand_BEA_3,985.83,2,0.0,,1971.66,1971.66,3,3329.89,0.0,3329.89,336.32,3691.21
O0004125,C00735,2025-06-19,Luxor,Female,Organic,Android,Cash,Standard,25,0.122,Delivered,P00041,Home,Brand_OFF_2,236.34,2,0.0,,472.68,472.68,5,4549.35,0.0,4549.35,555.02,5129.37
O0004415,C00989,2025-07-31,Giza,Male,Organic,iOS,Card,Standard,25,0.101,Delivered,P00170,Electronics,Brand_HOM_3,1278.79,3,166.36,WELCOME10,3836.37,3670.01,1,3836.37,166.36,3670.01,370.67,4065.68
O0001662,C01198,2024-08-01,Port Said,Male,Social,iOS,Card,Standard,25,0.103,Canceled,P00008,Automotive,Brand_TOY_3,841.69,1,0.0,,841.69,841.69,5,7002.84,0.0,7002.84,721.29,7749.13
O0005406,C00116,2025-12-12,Alexandria,Male,Referral,Android,Wallet,Express,55,0.147,Returned,P00012,Pet,Brand_GAR_1,640.29,1,50.29,WELCOME10,640.29,590.0,3,1887.31,295.44,1591.87,234.0,1880.87
O0002438,C00690,2024-11-08,Giza,Male,Marketplace,Web,Cash,Standard,25,0.138,Delivered,P00071,Office,Brand_OFF_3,1253.52,2,0.0,,2507.04,2507.04,5,8996.4,0.0,8996.4,1241.5,10262.9
O0001324,C00791,2024-06-18,Alexandria,Female,Organic,iOS,Wallet,Standard,25,0.149,Delivered,P00129,Toys,Brand_BEA_1,893.31,1,0.0,,893.31,893.31,5,9603.39,0.0,9603.39,1430.91,11059.3
O0000998,C00598,2024-05-08,Cairo,Female,Marketplace,Android,Card,Standard,25,0.143,Returned,P00176,Books,Brand_GAR_2,692.39,3,0.0,,2077.17,2077.17,3,6199.7,0.0,6199.7,886.56,7111.26
O0004377,C00098,2025-07-26,Alexandria,Female,Organic,Android,Card,Standard,25,0.106,Delivered,P00107,Office,Brand_BEA_3,1210.5,3,0.0,FREESHIP,3631.5,3631.5,5,12348.45,0.0,12348.45,1308.94,13682.39
O0000699,C00745,2024-04-01,Alexandria,Male,Organic,Web,Card,Standard,25,0.117,Delivered,P00008,Automotive,Brand_TOY_3,841.69,1,0.0,,841.69,841.69,2,2428.69,0.0,2428.69,284.16,2737.85
O0005887,C00519,2026-02-14,Suez,Male,Social,Android,Card,Express,55,0.127,Delivered,P00018,Home,Brand_BOO_1,1181.45,3,0.0,,3544.35,3544.35,4,9442.45,0.0,9442.45,1199.19,10696.64
O0002291,C00651,2024-10-19,Zagazig,Female,Paid Search,Android,Cash,Standard,25,0.137,Delivered,P00049,Automotive,Brand_GRO_2,190.93,3,0.0,FREESHIP,572.79,572.79,4,4290.47,0.0,4290.47,587.79,4903.26
O0000551,C01078,2024-03-14,Tanta,Male,Organic,Android,Cash,Standard,25,0.104,Returned,P00065,Sports,Brand_BOO_1,865.42,3,365.21,VIP20,2596.26,2231.05,5,4962.18,593.56,4368.62,454.34,4847.96
O0005859,C00147,2026-02-10,Cairo,Male,Referral,iOS,Cash,Pickup,0,0.144,Delivered,P00102,Beauty,Brand_HOM_1,731.75,1,0.0,,731.75,731.75,3,3080.53,0.0,3080.53,443.6,3524.13
O0004494,C00084,2025-08-10,Luxor,Female,Organic,iOS,Cash,Standard,25,0.129,Delivered,P00121,Books,Brand_GRO_2,223.36,2,0.0,,446.72,446.72,3,2037.71,0.0,2037.71,262.86,2325.57
O0001115,C01017,2024-05-23,Suez,Female,Email,Android,,Standard,25,0.103,Delivered,P00004,Books,Brand_BEA_2,1434.32,1,0.0,,1434.32,1434.32,4,5421.89,0.0,5421.89,558.45,6005.34
O0003068,C01048,2025-01-30,Cairo,Female,Organic,Android,Card,Standard,25,0.157,Delivered,P00151,Garden,Brand_SPO_1,1148.55,2,0.0,FREESHIP,2297.1,2297.1,2,5288.32,0.0,5288.32,830.27,6143.59
O0002217,C00152,2024-10-08,Mansoura,Male,Social,Web,Cash,Standard,25,0.145,Delivered,P00175,Automotive,Brand_AUT_2,38.21,2,-0.0,,76.42,76.42,5,4260.51,0.0,4260.51,617.77,4903.28
O0001471,C00155,2024-07-08,Giza,Female,Paid Search,iOS,Card,Standard,25,0.129,Delivered,P00012,Pet,Brand_GAR_1,640.29,3,271.61,BUNDLE5,1920.87,1649.26,5,14854.81,1285.99,13568.82,1750.38,15344.2
O0005451,C01019,2025-12-20,Alexandria,,Social,Android,Card,Standard,25,0.148,Delivered,P00124,Books,Brand_TOY_1,898.65,2,347.24,BUNDLE5,1797.3,1450.06,2,1881.64,358.17,1523.47,225.47,1773.94
O0004682,C01195,2025-09-01,Ismailia,Male,Paid Search,Android,Card,Standard,25,0.122,Delivered,P00147,Electronics,Brand_BOO_2,1166.0,3,0.0,FREESHIP,3498.0,3498.0,2,5843.82,0.0,5843.82,712.95,6581.77
O0004801,C00328,2025-09-19,Cairo,Male,Email,iOS,Card,Express,55,0.156,Delivered,P00096,Fashion,Brand_GRO_3,504.69,2,0.0,,1009.38,1009.38,3,2223.83,0.0,2223.83,346.92,2625.75
O0004310,C00684,2025-07-16,Cairo,Female,Referral,iOS,,Express,55,0.122,Delivered,P00117,Electronics,Brand_PET_2,160.74,3,0.0,,482.22,482.22,5,6753.72,0.0,6753.72,823.95,7632.67
O0000272,C00465,2024-02-07,Ismailia,Male,Paid Search,Web,Card,Express,55,0.146,Delivered,P00198,Home,Brand_HOM_2,1169.62,2,0.0,,2339.24,2339.24,3,5532.69,0.0,5532.69,807.77,6395.46
O0003956,C01152,2025-05-26,Port Said,Female,Referral,iOS,Card,Standard,25,0.106,Delivered,P00116,Toys,Brand_OFF_3,929.28,2,304.81,RAMADAN15,1858.56,1553.75,4,4632.6,646.46,3986.14,422.53,4433.67
O0001864,C00143,2024-08-26,Port Said,Female,Paid Search,Android,Card,Standard,25,0.123,Returned,P00197,Sports,Brand_PET_2,231.67,2,54.28,WELCOME10,463.34,409.06,5,6669.82,673.42,5996.4,737.56,6758.96
O0001736,C00414,2024-08-11,Luxor,Female,Paid Search,Web,Card,Standard,25,0.155,Delivered,P00082,Books,Brand_OFF_3,219.14,3,0.0,,657.42,657.42,5,10567.96,0.0,10567.96,1638.03,12230.99
O0003707,C00473,2025-04-21,Luxor,Other,Referral,Android,Wallet,Pickup,0,0.154,Delivered,P00123,Grocery,Brand_GRO_2,1205.31,3,0.0,FREESHIP,3615.93,3615.93,3,5030.29,0.0,5030.29,774.66,5804.95
O0003240,C00067,2025-02-20,Port Said,Female,Social,Web,Cash,Standard,25,0.119,Delivered,P00198,Home,Brand_HOM_2,1169.62,1,0.0,,1169.62,1169.62,5,4961.26,0.0,4961.26,590.39,5576.65
O0001365,C00715,2024-06-24,Mansoura,Female,Organic,Android,Card,Express,55,0.158,Delivered,P00147,Electronics,Brand_BOO_2,1166.0,2,0.0,,2332.0,2332.0,2,3579.55,0.0,3579.55,565.57,4200.12
O0003635,C00423,2025-04-11,Ismailia,Male,Organic,Android,Card,Standard,25,0.156,Delivered,P00047,Books,Brand_BOO_2,441.39,1,0.0,,441.39,441.39,3,2366.22,0.0,2366.22,369.13,2760.35
O0003155,C00942,2025-02-11,Giza,Female,Organic,Web,Cash,Express,55,0.155,Delivered,P00198,Home,Brand_HOM_2,1169.62,2,0.0,,2339.24,2339.24,2,6115.07,0.0,6115.07,947.84,7117.91
O0005906,C00383,2026-02-16,Ismailia,Other,Paid Search,Web,Card,Standard,25,0.119,Delivered,P00074,Home,Brand_FAS_3,166.69,2,16.7,VIP20,333.38,316.68,4,2482.3,287.35,2194.95,261.2,2481.15
O0003310,C01194,2025-02-27,Cairo,Male,Paid Search,Android,Card,Standard,25,0.101,Delivered,P00155,Books,Brand_GAR_2,253.27,1,0.0,,253.27,253.27,5,6432.97,0.0,6432.97,649.73,7107.7
O0004726,C00913,2025-09-07,Giza,Male,Referral,Web,Cash,Standard,25,0.116,Delivered,P00043,Automotive,Brand_FAS_2,479.3,2,0.0,,958.6,958.6,4,4432.47,0.0,4432.47,514.17,4971.64
O0005314,C00079,2025-11-26,Suez,Female,Social,Android,Card,Standard,25,0.152,Delivered,P00047,Books,Brand_BOO_2,441.39,2,0.0,,882.78,882.78,4,4949.33,0.0,4949.33,752.3,5726.63
O0004298,C00588,2025-07-14,Suez,Male,Marketplace,iOS,,Express,55,0.144,Delivered,P00024,Pet,Brand_GRO_3,805.54,3,0.0,,2416.62,2416.62,4,5406.15,0.0,5406.15,778.49,6239.64
O0001203,C00620,2024-06-02,Cairo,Female,Paid Search,Android,Wallet,Standard,25,0.119,Delivered,P00153,Pet,Brand_SPO_3,559.0,3,0.0,,1677.0,1677.0,4,7839.94,222.6,7617.34,906.46,8548.8
O0001217,C00403,2024-06-04,Tanta,Female,Paid Search,Android,Wallet,Standard,25,0.158,Delivered,P00105,Office,Brand_PET_3,1275.87,2,0.0,,2551.74,2551.74,4,10279.03,0.0,10279.03,1624.09,11928.12
O0000492,C00114,2024-03-06,Mansoura,Female,Paid Search,iOS,Card,Standard,25,0.123,Delivered,P00162,Grocery,Brand_PET_1,1405.49,1,0.0,,1405.49,1405.49,2,1982.5,0.0,1982.5,243.85,2251.35
O0005371,C00298,2025-12-05,Suez,Female,Referral,Web,Card,Standard,25,0.125,Returned,P00172,Home,Brand_BEA_1,200.44,3,0.0,,601.32,601.32,4,5954.52,0.0,5954.52,744.32,6723.84
O0002117,C00263,2024-09-25,Suez,Male,Email,iOS,Wallet,Pickup,0,0.135,Returned,P00129,Toys,Brand_BEA_1,893.31,3,0.0,,2679.93,2679.93,3,3082.07,0.0,3082.07,416.08,3498.15
O0004432,C00244,2025-08-02,Alexandria,Male,Social,Android,Card,Standard,25,0.137,Delivered,P00192,Grocery,Brand_BEA_3,982.19,1,0.0,,982.19,982.19,3,1535.15,0.0,1535.15,210.32,1770.47
O0005855,C00282,2026-02-09,Tanta,Female,Social,iOS,Cash,Standard,25,0.125,Delivered,P00155,Books,Brand_GAR_2,253.27,2,0.0,,506.54,506.54,5,8249.15,0.0,8249.15,1031.14,9305.29
O0002337,C00862,2024-10-26,Tanta,Male,Social,Android,Wallet,Express,55,0.128,Delivered,P00003,Grocery,Brand_AUT_2,1001.04,2,224.11,WELCOME10,2002.08,1777.97,3,5367.17,714.01,4653.16,595.6,5303.76
O0002085,C01043,2024-09-22,Cairo,Female,Email,Tablet,Cash,Express,55,0.115,Delivered,P00041,Home,Brand_OFF_2,236.34,1,0.0,,236.34,236.34,5,3754.48,0.0,3754.48,431.77,4241.25
O0000574,C01155,2024-03-17,Cairo,Male,Organic,Android,Card,Standard,25,0.107,Delivered,P00208,Pet,Brand_OFF_2,1277.13,3,0.0,,3831.39,3831.39,5,9125.29,0.0,9125.29,976.41,10126.7
O0000915,C00046,2024-04-28,Ismailia,Female,Referral,Web,Card,Pickup,0,0.155,Delivered,P00189,Beauty,Brand_PET_1,177.5,2,0.0,,355.0,355.0,5,5824.01,0.0,5824.01,902.72,6726.73
O0005924,C00250,2026-02-18,Aswan,Female,Social,Web,Card,Standard,25,0.154,Returned,P00039,Fashion,Brand_BEA_1,118.51,1,0.0,,118.51,118.51,5,5536.37,733.06,4803.31,739.71,5568.02
O0003493,C00396,2025-03-22,Zagazig,Female,Social,Android,Cash,Express,55,0.154,Delivered,P00013,Automotive,Brand_ELE_1,1450.02,3,0.0,,4350.06,4350.06,5,9923.27,0.0,9923.27,1528.18,11506.45
O0005865,C00375,2026-02-11,Giza,Male,Social,Android,Card,Standard,25,0.11,Processing,P00098,Automotive,Brand_AUT_3,1034.9,1,0.0,,1034.9,1034.9,2,1855.43,0.0,1855.43,204.1,2084.53
O0004190,C01008,2025-06-29,Luxor,Male,Email,iOS,Wallet,Standard,25,0.105,Delivered,P00217,Electronics,Brand_TOY_3,204.89,2,0.0,,409.78,409.78,2,2997.5,0.0,2997.5,314.74,3337.24
O0001677,C01077,2024-08-03,Suez,Male,Paid Search,Web,Cash,Standard,25,0.149,Delivered,P00037,Garden,Brand_AUT_1,1228.52,1,145.43,WELCOME10,1228.52,1083.09,5,6152.96,788.28,5364.68,799.34,6189.02
O0003604,C00352,2025-04-07,Zagazig,Female,Paid Search,Android,Wallet,Standard,25,0.126,Delivered,P00145,Pet,Brand_HOM_2,993.64,1,0.0,FREESHIP,993.64,993.64,3,4762.9,286.97,4475.93,563.97,5064.9
O0005353,C00568,2025-12-02,Giza,Female,Email,iOS,Card,Standard,25,0.117,Canceled,P00081,Pet,Brand_SPO_2,1172.91,1,0.0,,1172.91,1172.91,5,8378.7,0.0,8378.7,980.31,9384.01
O0001789,C00033,2024-08-17,Ismailia,Female,Marketplace,Web,Wallet,Pickup,0,0.107,Canceled,P00216,Fashion,Brand_HOM_2,318.64,2,0.0,,637.28,637.28,2,3074.6,0.0,3074.6,328.98,3403.58
O0002993,C00937,2025-01-20,Giza,Male,Social,Android,Cash,Standard,25,0.119,Returned,P00100,Home,Brand_OFF_1,1424.31,1,131.97,VIP20,1424.31,1292.34,5,5193.02,668.63,4524.39,538.4,5087.79
O0003358,C00065,2025-03-04,Tanta,Male,Paid Search,iOS,Bank Transfer,Pickup,0,0.125,Delivered,P00008,Automotive,Brand_TOY_3,841.69,1,0.0,,841.69,841.69,4,2745.06,0.0,2745.06,343.13,3088.19
O0001182,C00614,2024-05-31,Cairo,Male,Paid Search,Android,Card,Standard,25,0.108,Delivered,P00119,Beauty,Brand_BEA_2,145.05,1,22.4,VIP20,145.05,122.65,3,2901.88,350.11,2551.77,275.59,2852.36
O0002632,C00654,2024-12-04,Port Said,Male,Marketplace,Android,Card,Standard,25,0.1,Delivered,P00179,Garden,Brand_FAS_2,698.65,2,0.0,,1397.3,1397.3,4,5890.93,0.0,5890.93,589.09,6505.02
O0004156,C00232,2025-06-23,Giza,Male,Email,Android,Wallet,Pickup,0,0.109,Delivered,P00191,Automotive,Brand_BEA_1,1005.21,1,0.0,,1005.21,1005.21,2,1224.35,0.0,1224.35,133.45,1357.8
O0000756,C00336,2024-04-08,Alexandria,Female,Social,Web,Card,Pickup,0,0.144,Delivered,P00178,Home,Brand_BEA_2,457.13,1,0.0,,457.13,457.13,4,3356.26,0.0,3356.26,483.3,3839.56
O0004166,C00516,2025-06-25,Zagazig,Female,Social,Android,Cash,Standard,25,0.119,Delivered,P00193,Grocery,Brand_FAS_2,153.85,3,0.0,,461.55,461.55,5,8168.26,0.0,8168.26,972.02,9165.28
O0000741,C01125,2024-04-06,Luxor,Female,Marketplace,Tablet,Cash,Standard,25,0.106,Delivered,P00172,Home,Brand_BEA_1,200.44,3,0.0,,601.32,601.32,4,4105.4,0.0,4105.4,435.17,4565.57
O0003412,C01002,2025-03-12,Ismailia,,Paid Search,iOS,Card,Standard,25,0.156,Delivered,P00039,Fashion,Brand_BEA_1,118.51,3,0.0,,355.53,355.53,3,2273.39,0.0,2273.39,354.65,2653.04
O0000940,C00984,2024-05-01,Tanta,Male,Paid Search,,Card,Standard,25,0.16,Delivered,P00024,Pet,Brand_GRO_3,805.54,2,0.0,,1611.08,1611.08,5,6885.25,0.0,6885.25,1101.64,8011.89
O0005089,C00750,2025-10-29,Suez,Male,Paid Search,iOS,Card,Standard,25,0.148,Canceled,P00038,Office,Brand_HOM_1,175.81,3,75.82,,527.43,451.61,4,6935.43,75.82,6859.61,1015.22,7899.83
O0003415,C00931,2025-03-13,Zagazig,Female,Email,Web,Card,Standard,25,0.157,Returned,P00119,Beauty,Brand_BEA_2,145.05,3,0.0,,435.15,435.15,5,4147.23,0.0,4147.23,651.12,4823.35
O0004479,C00462,2025-08-08,Aswan,Male,Organic,Web,Cash,Pickup,0,0.116,Delivered,P00086,Automotive,Brand_HOM_3,704.94,1,0.0,,704.94,704.94,3,4670.92,0.0,4670.92,541.83,5212.75
O0005250,C00399,2025-11-18,Alexandria,Female,Social,Web,Cash,Standard,25,0.107,Delivered,P00136,Fashion,Brand_PET_3,793.5,2,0.0,FREESHIP,1587.0,1587.0,3,4557.94,0.0,4557.94,487.7,5070.64
